,date,v,vw,o,c,h,l,n,prev_close,returns,outlier_id,day type,day
20970,2022-10-24 10:00:00,9892.0,1.0016,1.00093,1.00224,1.00235,1.0005,9892.0,1.00089,0.0013487995683841003,128,post day,Monday
20971,2022-10-24 11:00:00,10633.0,1.0019,1.00225,1.00148,1.00261,0.99932,10633.0,1.00224,-0.0007583014048532227,128,post day,Monday
20972,2022-10-24 12:00:00,10793.0,1.0011,1.00154,1.00121,1.00233,0.9996,10793.0,1.00148,-0.00026960099053400215,128,post day,Monday
20973,2022-10-24 13:00:00,10787.0,1.0015,1.00123,0.99813,1.00297,0.99692,10787.0,1.00121,-0.0030762777039781584,128,post day,Monday
20974,2022-10-24 14:00:00,12268.0,1.0,0.998,1.00053,1.00182,0.9978,12268.0,0.99813,0.0024044964082834477,128,post day,Monday
20975,2022-10-24 15:00:00,10928.0,1.0009,1.00053,1.00072,1.00203,0.9997,10928.0,1.00053,0.0001898993533428628,128,post day,Monday
20976,2022-10-24 16:00:00,9138.0,1.0013,1.00083,1.00189,1.00235,1.0002,9138.0,1.00072,0.0011691582060915074,128,post day,Monday
20977,2022-10-24 17:00:00,6759.0,1.0017,1.00189,1.00182,1.00205,1.0011,6759.0,1.00189,-6.986794957531715e-05,128,post day,Monday
20978,2022-10-24 18:00:00,6375.0,1.0016,1.00183,1.00127,1.00201,1.0008,6375.0,1.00182,-0.00054900081851014,128,post day,Monday
20979,2022-10-24 19:00:00,5524.0,1.0009,1.00126,1.00115,1.00135,1.0003,5524.0,1.00127,-0.00011984779330262566,128,post day,Monday
20980,2022-10-24 20:00:00,2831.0,1.001,1.00117,1.0006,1.00144,1.0002,2831.0,1.00115,-0.00054936822653953,128,post day,Monday
20981,2022-10-24 21:00:00,633.0,1.0006,1.0006,1.00066,1.0014,0.99921,633.0,1.0006,5.99640215872187e-05,128,post day,Monday
20982,2022-10-24 22:00:00,5310.0,0.9997,1.0003,0.99904,1.001,0.9989,5310.0,1.00066,-0.0016189315052066292,128,post day,Monday
20983,2022-10-24 23:00:00,5875.0,0.9992,0.99928,0.99961,0.9997346,0.9989,5875.0,0.99904,0.0005705477258167434,128,post day,Monday
20984,2022-10-25 00:00:00,7940.0,0.999,0.99958,0.99852,1.00009,0.9980658,7940.0,0.99961,-0.0010904252658537183,128,post day,Tuesday
20985,2022-10-25 01:00:00,9338.0,0.9988,0.99853,0.99972,0.99982,0.9979,9338.0,0.99852,0.0012017786323760065,128,post day,Tuesday
20986,2022-10-25 02:00:00,6582.0,0.9999,0.99959,0.99984,1.00034,0.9994,6582.0,0.99972,0.00012003360941053291,128,post day,Tuesday
20987,2022-10-25 03:00:00,7280.0,0.9996,0.99983,0.9997,1.00015,0.9991,7280.0,0.99984,-0.0001400224035844915,128,post day,Tuesday
20988,2022-10-25 04:00:00,6626.0,1.0001,0.99972,1.0002,1.00056,0.9994,6626.0,0.9997,0.0005001500450134489,128,post day,Tuesday
20989,2022-10-25 05:00:00,8939.0,1.0006,1.0003,1.00092,1.00111,1.0,8939.0,1.0002,0.0007198560287942951,128,post day,Tuesday
20990,2022-10-25 06:00:00,8077.0,1.0012,1.00107,1.00245,1.0026,1.0004,8077.0,1.00092,0.0015285936938017337,128,post day,Tuesday
20991,2022-10-25 07:00:00,9825.0,1.0021,1.00246,1.0025,1.00293,1.001,9825.0,1.00245,4.98777993913746e-05,128,post day,Tuesday
20992,2022-10-25 08:00:00,9373.0,1.0022,1.00246,1.00281,1.00297,1.0008,9373.0,1.0025,0.0003092269326683616,128,post day,Tuesday
20993,2022-10-25 09:00:00,8665.0,1.0024,1.00278,1.00291,1.00302,1.0014,8665.0,1.00281,9.971978739740228e-05,128,post day,Tuesday
20994,2022-10-25 10:00:00,7812.0,1.0025,1.0026,1.00249,1.00296,1.0019,7812.0,1.00291,-0.00041878134628218377,128,post day,Tuesday
20995,2022-10-25 11:00:00,8461.0,1.0024,1.00248,1.00209,1.00305,1.0016,8461.0,1.00249,-0.0003990064738802162,128,post day,Tuesday
20996,2022-10-25 12:00:00,9878.0,1.0026,1.0021,1.00269,1.00315,1.0018,9878.0,1.00209,0.0005987486153939826,128,post day,Tuesday
20997,2022-10-25 13:00:00,11466.0,0.9984,1.0027,0.99488,1.00302,0.9945,11466.0,1.00269,-0.007789047462326436,128,post day,Tuesday
20998,2022-10-25 14:00:00,12077.0,0.9961,0.99483,0.99597,0.99805,0.9939,12077.0,0.99488,0.0010956095207462562,128,post day,Tuesday
20999,2022-10-25 15:00:00,10240.0,0.9953,0.99598,0.99615,0.99662,0.9939,10240.0,0.99597,0.0001807283351907768,128,post day,Tuesday
21000,2022-10-25 16:00:00,8714.0,0.9964,0.99616,0.99675,0.99748,0.9955,8714.0,0.99615,0.0006023189278723535,128,post day,Tuesday
21001,2022-10-25 17:00:00,8660.0,0.9964,0.99676,0.99551,0.99717,0.9952,8660.0,0.99675,-0.0012440431402056874,128,post day,Tuesday
21002,2022-10-25 18:00:00,7352.0,0.9954,0.99551,0.9957,0.99617,0.9946,7352.0,0.99551,0.00019085694769517482,128,post day,Tuesday
21003,2022-10-25 19:00:00,6402.0,0.9952,0.99573,0.99455,0.996,0.9943,6402.0,0.9957,-0.0011549663553278944,128,post day,Tuesday
21004,2022-10-25 20:00:00,3271.0,0.9945,0.99458,0.9945,0.99489,0.9939,3271.0,0.99455,-5.027399326327936e-05,128,post day,Tuesday
21005,2022-10-25 21:00:00,695.0,0.9949,0.9945,0.9946,0.9958,0.99357,695.0,0.9945,0.00010055304172950124,128,post day,Tuesday
21006,2022-10-25 22:00:00,5356.0,0.995,0.99471,0.99501,0.9955,0.99425,5356.0,0.9946,0.00041222602051066805,128,post day,Tuesday
21007,2022-10-25 23:00:00,4954.0,0.9947,0.995,0.99482,0.9954,0.9941,4954.0,0.99501,-0.00019095285474509047,128,post day,Tuesday
21008,2022-10-26 00:00:00,7939.0,0.9953,0.99476,0.99582,0.9963,0.994,7939.0,0.99482,0.0010052069721155595,128,post day,Wednesday
21009,2022-10-28 00:00:00,6990.0,0.9907,0.99023,0.99093,0.9914,0.9899804,6990.0,,,129,prior day,Friday
21010,2022-10-28 01:00:00,9990.0,0.9897,0.99086,0.98836,0.99107,0.9881,9990.0,0.99093,-0.002593523255931258,129,prior day,Friday
21011,2022-10-28 02:00:00,9906.0,0.989,0.98837,0.989,0.99003,0.9881,9906.0,0.98836,0.0006475373345744201,129,prior day,Friday
21012,2022-10-28 03:00:00,8853.0,0.989,0.9888,0.98851,0.98978,0.9881641,8853.0,0.989,-0.000495449949443873,129,prior day,Friday
21013,2022-10-28 04:00:00,8040.0,0.9889,0.98853,0.9892,0.98949,0.988,8040.0,0.98851,0.000698020252703532,129,prior day,Friday
21014,2022-10-28 05:00:00,10635.0,0.99,0.9891,0.99135,0.99144,0.9887,10635.0,0.9892,0.0021734735139506524,129,prior day,Friday
21015,2022-10-28 06:00:00,12309.0,0.992,0.99128,0.9922702,0.99335,0.9907,12309.0,0.99135,0.0009282291824280403,129,prior day,Friday
21016,2022-10-28 07:00:00,13282.0,0.9942,0.9923,0.99457,0.99532,0.9918,13282.0,0.9922702,0.0023177154770948104,129,prior day,Friday
21017,2022-10-28 08:00:00,12838.0,0.9952,0.99461,0.99512,0.99611,0.994,12838.0,0.99457,0.0005530028052324628,129,prior day,Friday
21018,2022-10-28 09:00:00,11872.0,0.995,0.99489,0.9947,0.99651,0.9942,11872.0,0.99512,-0.0004220596510973309,129,prior day,Friday
21019,2022-10-28 10:00:00,8954.0,0.9949,0.99467,0.99534,0.99599,0.9941,8954.0,0.9947,0.0006434100733889353,129,prior day,Friday
21020,2022-10-28 11:00:00,12595.0,0.9954,0.99534,0.99675,0.99684,0.9934,12595.0,0.99534,0.0014166013623485667,129,prior day,Friday
21021,2022-10-28 12:00:00,16159.0,0.9966,0.99674,0.9965,0.99797,0.99439,16159.0,0.99675,-0.0002508151492349862,129,prior day,Friday
21022,2022-10-28 13:00:00,16113.0,0.9957,0.99651,0.99504,0.997,0.9944,16113.0,0.9965,-0.0014651279478173776,129,prior day,Friday
21023,2022-10-28 14:00:00,16130.0,0.9963,0.99522,0.99623,0.99734,0.994,16130.0,0.99504,0.001195931821836221,129,prior day,Friday
21024,2022-10-28 15:00:00,12850.0,0.9967,0.99618,0.99687,0.99789,0.99578,12850.0,0.99623,0.0006424219306787438,129,prior day,Friday
21025,2022-10-28 16:00:00,7546.0,0.997,0.99695,0.99652,0.99755,0.9962,7546.0,0.99687,-0.00035109893968127484,129,prior day,Friday
21026,2022-10-28 17:00:00,7088.0,0.9966,0.99652,0.99695,0.99731,0.9957,7088.0,0.99652,0.000431501625657329,129,prior day,Friday
21027,2022-10-28 18:00:00,6942.0,0.9964,0.99694,0.99635,0.99712,0.9958,6942.0,0.99695,-0.0006018355985757008,129,prior day,Friday
21028,2022-10-28 19:00:00,6552.0,0.9959,0.99639,0.99541,0.99651,0.9953,6552.0,0.99635,-0.0009434435690268891,129,prior day,Friday
21029,2022-10-28 20:00:00,4368.0,0.9959,0.99543,0.9958,0.9967,0.9952,4368.0,0.99541,0.0003917983544469128,129,prior day,Friday
21030,2022-10-28 21:00:00,152.0,0.9961,0.9958,0.9961679,0.9961679,0.9958,152.0,0.9958,0.0003694516971279138,129,prior day,Friday
21031,2022-10-28 22:00:00,153.0,0.9961,0.9960821,0.9961679,0.9961679,0.9960821,153.0,0.9961679,0.0,129,prior day,Friday
21032,2022-10-28 23:00:00,151.0,0.9961,0.9960821,0.9960821,0.9961679,0.9960821,151.0,0.9961679,-8.613005899911525e-05,129,prior day,Friday
21033,2022-10-31 00:00:00,5735.0,0.9966,0.99641,0.9968,0.9972,0.9957,5735.0,0.99643,0.00037132563250803514,129,prior day,Monday
21034,2022-10-31 01:00:00,8384.0,0.9969,0.99681,0.99694,0.99751,0.9962,8384.0,0.9968,0.00014044943820227626,129,prior day,Monday
21035,2022-10-31 02:00:00,9941.0,0.9968,0.9969,0.99681,0.99735,0.9961379,9941.0,0.99694,-0.0001303990210043478,129,prior day,Monday
21036,2022-10-31 03:00:00,8542.0,0.9967,0.99688,0.99608,0.9972402,0.9959,8542.0,0.99681,-0.0007323361523259281,129,prior day,Monday
21037,2022-10-31 04:00:00,6999.0,0.9964,0.99621,0.99649,0.99683,0.9959249,6999.0,0.99608,0.0004116135250180924,129,prior day,Monday
21038,2022-10-31 05:00:00,9529.0,0.9969,0.99651,0.99713,0.99751,0.9963,9529.0,0.99649,0.0006422543126373309,129,prior day,Monday
21039,2022-10-31 06:00:00,9216.0,0.9972,0.99726,0.99673,0.9978,0.9964,9216.0,0.99713,-0.00040115130424313376,129,prior day,Monday
21040,2022-10-31 07:00:00,11092.0,0.9982,0.99695,0.99943,0.9995,0.9966,11092.0,0.99673,0.0027088579655473754,129,prior day,Monday
21041,2022-10-31 08:00:00,12561.0,1.0005,0.99949,1.0004,1.00126,0.999,12561.0,0.99943,0.0009705532153326549,129,prior day,Monday
21042,2022-10-31 09:00:00,11116.0,0.9994,1.0001,0.99913,1.00064,0.998,11116.0,1.0004,-0.0012694922031187459,129,prior day,Monday
21043,2022-10-31 10:00:00,9199.0,1.0,0.99914,1.00042,1.00079,0.9987,9199.0,0.99913,0.0012911232772513331,129,prior day,Monday
21044,2022-10-31 11:00:00,10493.0,1.0002,1.00043,0.9994,1.00063,0.9993,10493.0,1.00042,-0.0010195717798525937,129,prior day,Monday
21045,2022-10-31 12:00:00,11897.0,1.0002,0.99944,1.00151,1.00165,0.9991,11897.0,0.9994,0.0021112667600559788,129,prior day,Monday
21046,2022-10-31 13:00:00,12998.0,1.0017,1.00155,1.00247,1.00259,1.0006,12998.0,1.00151,0.0009585525855958223,129,prior day,Monday
21047,2022-10-31 14:00:00,12577.0,1.0019,1.00249,1.00262,1.00286,0.9999,12577.0,1.00247,0.00014963041288028022,129,prior day,Monday
21048,2022-10-31 15:00:00,13296.0,1.0019,1.00267,1.00064,1.00323,0.9994,13296.0,1.00262,-0.0019748259559953848,129,prior day,Monday
21049,2022-10-31 16:00:00,10532.0,1.0012,1.00063,1.00142,1.00189,1.0004,10532.0,1.00064,0.0007795011192836614,129,prior day,Monday
21050,2022-10-31 17:00:00,9272.0,1.0014,1.00145,1.00091,1.0018,1.0006,9272.0,1.00142,-0.0005092768269058043,129,prior day,Monday
21051,2022-10-31 18:00:00,8997.0,1.0011,1.00092,1.00116,1.0016,1.0003,8997.0,1.00091,0.00024977270683686193,129,prior day,Monday
21052,2022-10-31 19:00:00,8724.0,1.0016,1.00119,1.00138,1.00198,1.0009,8724.0,1.00116,0.00021974509568888783,129,prior day,Monday
21053,2022-10-31 20:00:00,5903.0,1.0015,1.00133,1.0016,1.00217,1.0009,5903.0,1.00138,0.0002196968183907298,129,prior day,Monday
21054,2022-10-31 21:00:00,706.0,1.001,1.0016,1.0013,1.002,0.99595,706.0,1.0016,-0.0002995207667731299,129,prior day,Monday
21055,2022-10-31 22:00:00,9444.0,1.0014,1.00152,1.00133,1.0023,1.000854,9444.0,1.0013,2.9961050634150095e-05,129,prior day,Monday
21056,2022-10-31 23:00:00,6976.0,1.0013,1.00133,1.0014,1.00161,1.0007,6976.0,1.00133,6.990702365854862e-05,129,prior day,Monday
21057,2022-11-01 00:00:00,6618.0,1.0013,1.00152,1.00163,1.00176,1.0007843,6618.0,1.0014,0.00022967845016971485,129,prior day,Tuesday
21058,2022-11-01 01:00:00,8325.0,1.0008,1.00163,1.00042,1.00172,0.9998,8325.0,1.00163,-0.0012080309096172573,129,prior day,Tuesday
21059,2022-11-01 02:00:00,6633.0,1.0001,1.00041,1.0,1.00075,0.9993,6633.0,1.00042,-0.000419823674056983,129,prior day,Tuesday
21060,2022-11-01 03:00:00,7880.0,1.0006,0.99999,1.00055,1.00111,0.9996787,7880.0,1.0,0.0005500000000000504,129,prior day,Tuesday
21061,2022-11-01 04:00:00,6510.0,1.0003,1.00064,1.00042,1.00091,0.9998827,6510.0,1.00055,-0.00012992853930334663,129,prior day,Tuesday
21062,2022-11-01 05:00:00,8256.0,0.9998,1.0001999,0.99915,1.00051,0.9988,8256.0,1.00042,-0.001269466823934052,129,prior day,Tuesday
21063,2022-11-01 06:00:00,10111.0,0.9986,0.99917,0.99759,0.99964,0.9974,10111.0,0.99915,-0.0015613271280588558,129,prior day,Tuesday
21064,2022-11-01 07:00:00,11915.0,0.9981,0.99766,0.99772,0.99942,0.9969,11915.0,0.99759,0.00013031405687714844,129,prior day,Tuesday
21065,2022-11-01 08:00:00,12035.0,0.9954,0.99769,0.99449,0.99778,0.994,12035.0,0.99772,-0.003237381229202648,129,prior day,Tuesday
21066,2022-11-01 09:00:00,9740.0,0.9939,0.9945,0.99308,0.99519,0.9925,9740.0,0.99449,-0.0014178121449185234,129,prior day,Tuesday
21067,2022-11-01 10:00:00,10374.0,0.9926,0.99308,0.99347,0.99363,0.9913,10374.0,0.99308,0.00039271760583236144,129,prior day,Tuesday
21068,2022-11-01 11:00:00,9562.0,0.9932,0.99349,0.9936,0.99387,0.9918,9562.0,0.99347,0.0001308544797528607,129,prior day,Tuesday
21069,2022-11-01 12:00:00,11810.0,0.9927,0.9936,0.9929,0.99374,0.9914,11810.0,0.9936,-0.0007045088566828039,129,prior day,Tuesday
21070,2022-11-01 13:00:00,13581.0,0.9938,0.99284,0.9941,0.99528,0.9923,13581.0,0.9929,0.001208580924564386,129,prior day,Tuesday
21071,2022-11-01 14:00:00,17771.0,0.9983,0.99422,0.9999,1.00111,0.99357,17771.0,0.9941,0.005834423096268008,129,prior day,Tuesday
21072,2022-11-01 15:00:00,13927.0,1.0,0.99995,0.99956,1.00113,0.9988,13927.0,0.9999,-0.00034003400340034697,129,prior day,Tuesday
21073,2022-11-01 16:00:00,14127.0,1.0,0.9996,1.00048,1.00129,0.99676,14127.0,0.99956,0.0009204049781904357,129,prior day,Tuesday
21074,2022-11-01 17:00:00,8398.0,0.9999,1.00045,0.99878,1.00075,0.9985,8398.0,1.00048,-0.0016991843914921185,129,prior day,Tuesday
21075,2022-11-01 18:00:00,8052.0,0.9994,0.99879,0.99987,1.0003,0.9985,8052.0,0.99878,0.0010913314243377274,129,prior day,Tuesday
21076,2022-11-01 19:00:00,6780.0,1.0,0.9998,1.00006,1.00045,0.9995,6780.0,0.99987,0.00019002470321132991,129,prior day,Tuesday
21077,2022-11-01 20:00:00,3436.0,1.0003,1.00007,1.0,1.00073,0.9995,3436.0,1.00006,-5.999640021593603e-05,129,prior day,Tuesday
21078,2022-11-01 21:00:00,622.0,0.9991,1.0,0.9996,1.0,0.997,622.0,1.0,-0.00039999999999995595,129,prior day,Tuesday
21079,2022-11-01 22:00:00,6711.0,1.0003,1.0001,1.00023,1.0012,0.999,6711.0,0.9996,0.0006302521008402444,129,prior day,Tuesday
21080,2022-11-01 23:00:00,5679.0,1.0,1.00014,0.99972,1.0005,0.9994,5679.0,1.00023,-0.0005098827269726957,129,prior day,Tuesday
21081,2022-11-02 00:00:00,9938.0,0.9993,0.9997,0.9985,1.00021,0.99832,9938.0,0.99972,-0.0012203416956747877,129,outlier day,Wednesday
21082,2022-11-02 01:00:00,8154.0,0.9985,0.9986,0.9982,0.9991,0.9979,8154.0,0.9985,-0.0003004506760140991,129,outlier day,Wednesday
21083,2022-11-02 02:00:00,6440.0,0.9984,0.9982,0.9976,0.99919,0.9974,6440.0,0.9982,-0.0006010819475054437,129,outlier day,Wednesday
21084,2022-11-02 03:00:00,5409.0,0.9977,0.99772,0.99801,0.9982,0.9972,5409.0,0.9976,0.00041098636728138576,129,outlier day,Wednesday
21085,2022-11-02 04:00:00,5664.0,0.9985,0.99815,0.99866,0.99909,0.9978,5664.0,0.99801,0.0006512960791976428,129,outlier day,Wednesday
21086,2022-11-02 05:00:00,6083.0,0.9983,0.9986,0.9982,0.99881,0.9975,6083.0,0.99866,-0.00046061722708430896,129,outlier day,Wednesday
21087,2022-11-02 06:00:00,7484.0,0.9984,0.99828,0.99849,0.99911,0.9976,7484.0,0.9982,0.0002905229412943423,129,outlier day,Wednesday
21088,2022-11-02 07:00:00,9224.0,0.9989,0.99847,0.99874,0.99963,0.9979,9224.0,0.99849,0.00025037807088701186,129,outlier day,Wednesday
21089,2022-11-02 08:00:00,11590.0,0.9982,0.99872,0.99747,0.99935,0.9972,11590.0,0.99874,-0.001271602218795676,129,outlier day,Wednesday
21090,2022-11-02 09:00:00,10301.0,0.9972,0.99746,0.99647,0.99799,0.9961,10301.0,0.99747,-0.0010025364171353534,129,outlier day,Wednesday
21091,2022-11-02 10:00:00,9961.0,0.9969,0.99649,0.99719,0.99748,0.9958,9961.0,0.99647,0.000722550603630871,129,outlier day,Wednesday
21092,2022-11-02 11:00:00,9721.0,0.9967,0.99721,0.9959,0.99775,0.9958,9721.0,0.99719,-0.0012936351146722424,129,outlier day,Wednesday
21093,2022-11-02 12:00:00,14204.0,0.996,0.99614,0.99483,0.99707,0.9946,14204.0,0.9959,-0.0010744050607490866,129,outlier day,Wednesday
21094,2022-11-02 13:00:00,13179.0,0.9956,0.99484,0.99658,0.99694,0.994,13179.0,0.99483,0.0017590945186615092,129,outlier day,Wednesday
21095,2022-11-02 14:00:00,12047.0,0.9973,0.99659,0.9979,0.99841,0.9962,12047.0,0.99658,0.0013245298922314192,129,outlier day,Wednesday
21096,2022-11-02 15:00:00,11772.0,0.9987,0.99795,0.9988,0.99938,0.9975,11772.0,0.9979,0.0009018939773524521,129,outlier day,Wednesday
21097,2022-11-02 16:00:00,8672.0,0.9992,0.99876,0.99893,0.9998,0.9984,8672.0,0.9988,0.00013015618742487332,129,outlier day,Wednesday
21098,2022-11-02 17:00:00,8037.0,0.9986,0.99894,0.99803,0.99955,0.9972,8037.0,0.99893,-0.0009009640315137316,129,outlier day,Wednesday
21099,2022-11-02 18:00:00,21724.0,0.9948,0.9978471,0.998,1.00014,0.99087,21724.0,0.99803,-3.0059216656788367e-05,129,outlier day,Wednesday
21100,2022-11-02 19:00:00,19164.0,1.0008,0.99802,1.00241,1.00403,0.9963,19164.0,0.998,0.004418837675350727,129,outlier day,Wednesday
21101,2022-11-02 20:00:00,8173.0,1.003,1.00244,1.0034,1.00362,1.0021,8173.0,1.00241,0.0009876198361948169,129,outlier day,Wednesday
21102,2022-11-02 21:00:00,1300.0,1.0029,1.0034,1.0027,1.00354,1.0021,1300.0,1.0034,-0.000697628064580571,129,outlier day,Wednesday
21103,2022-11-02 22:00:00,9336.0,1.0022,1.0025,1.00278,1.00333,1.0002,9336.0,1.0027,7.978458162967988e-05,129,outlier day,Wednesday
21104,2022-11-02 23:00:00,6721.0,1.0035,1.0027,1.00329,1.0042,1.0026,6721.0,1.00278,0.0005085861305570618,129,outlier day,Wednesday
21105,2022-11-03 00:00:00,5955.0,1.003,1.00314,1.00233,1.0037,1.0019,5955.0,1.00329,-0.0009568519570613401,129,post day,Thursday
21106,2022-11-03 01:00:00,9335.0,1.0014,1.00233,1.00133,1.0027,1.0004,9335.0,1.00233,-0.0009976754162799577,129,post day,Thursday
21107,2022-11-03 02:00:00,6584.0,1.0013,1.00135,1.00169,1.0019,1.0004,6584.0,1.00133,0.00035952183595809167,129,post day,Thursday
21108,2022-11-03 03:00:00,5555.0,1.0018,1.0017,1.00163,1.00234,1.0011,5555.0,1.00169,-5.9898771076829145e-05,129,post day,Thursday
21109,2022-11-03 04:00:00,5509.0,1.0017,1.00157,1.00171,1.00211,1.0011,5509.0,1.00163,7.986981220618393e-05,129,post day,Thursday
21110,2022-11-03 05:00:00,6103.0,1.0021,1.00169,1.00249,1.00268,1.0014,6103.0,1.00171,0.0007786684769044962,129,post day,Thursday
21111,2022-11-03 06:00:00,8619.0,1.0041,1.00239,1.00449,1.0049,1.00239,8619.0,1.00249,0.001995032369400195,129,post day,Thursday
21112,2022-11-03 07:00:00,12322.0,1.0067,1.00467,1.00682,1.0088,1.0043,12322.0,1.00449,0.002319585063066773,129,post day,Thursday
21113,2022-11-03 08:00:00,12926.0,1.0096,1.00685,1.01097,1.01154,1.0068,12926.0,1.00682,0.004121888718936728,129,post day,Thursday
21114,2022-11-03 09:00:00,12124.0,1.012,1.01093,1.0123,1.01304,1.0102436,12124.0,1.01097,0.0013155682166632575,129,post day,Thursday
21115,2022-11-03 10:00:00,10933.0,1.0135,1.01245,1.01302,1.01447,1.012,10933.0,1.0123,0.0007112516052554124,129,post day,Thursday
21116,2022-11-03 11:00:00,10829.0,1.0135,1.01306,1.01366,1.014,1.0127,10829.0,1.01302,0.000631774298631788,129,post day,Thursday
21117,2022-11-03 12:00:00,14132.0,1.0134,1.01365,1.01433,1.0144,1.0121,14132.0,1.01366,0.0006609711343053375,129,post day,Thursday
21118,2022-11-03 13:00:00,14399.0,1.0133,1.0143,1.0133,1.0147,1.0116,14399.0,1.01433,-0.001015448621257248,129,post day,Thursday
21119,2022-11-03 14:00:00,15359.0,1.0114,1.0131,1.01046,1.01368,1.00899,15359.0,1.0133,-0.002802723773808522,129,post day,Thursday
21120,2022-11-03 15:00:00,13675.0,1.0121,1.01041,1.01312,1.01361,1.0101,13675.0,1.01046,0.002632464422144476,129,post day,Thursday
21121,2022-11-03 16:00:00,11008.0,1.013,1.01312,1.01281,1.01413,1.012,11008.0,1.01312,-0.00030598547062542686,129,post day,Thursday
21122,2022-11-03 17:00:00,7214.0,1.0128,1.01281,1.01292,1.01349,1.0121,7214.0,1.01281,0.00010860872226780393,129,post day,Thursday
21123,2022-11-03 18:00:00,6807.0,1.0126,1.01295,1.01244,1.01339,1.0116,6807.0,1.01292,-0.0004738775026655964,129,post day,Thursday
21124,2022-11-03 19:00:00,7224.0,1.0123,1.01238,1.01309,1.01325,1.0116,7224.0,1.01244,0.0006420133538777997,129,post day,Thursday
21125,2022-11-03 20:00:00,5106.0,1.0133,1.0131,1.0131,1.0137,1.0127,5106.0,1.01309,9.870791341187325e-06,129,post day,Thursday
21126,2022-11-03 21:00:00,650.0,1.0132,1.0131,1.0128,1.0136201,1.0121831,650.0,1.0131,-0.00029612081729342313,129,post day,Thursday
21127,2022-11-03 22:00:00,8311.0,1.0132,1.01324,1.01313,1.01441,1.01237,8311.0,1.0128,0.00032582938388641737,129,post day,Thursday
21128,2022-11-03 23:00:00,5270.0,1.0134,1.01313,1.01344,1.0138,1.0129,5270.0,1.01313,0.0003059824504257207,129,post day,Thursday
21129,2022-11-04 00:00:00,7672.0,1.0127,1.01344,1.01279,1.01351,1.012,7672.0,1.01344,-0.0006413798547519513,129,post day,Friday
21130,2022-11-04 01:00:00,7291.0,1.0123,1.01272,1.01147,1.01294,1.0112,7291.0,1.01279,-0.0013033304041311503,129,post day,Friday
21131,2022-11-04 02:00:00,8122.0,1.0119,1.01147,1.01176,1.0122,1.0112,8122.0,1.01147,0.0002867114200123597,129,post day,Friday
21132,2022-11-04 03:00:00,6517.0,1.0112,1.01177,1.01062,1.0118419,1.0104,6517.0,1.01176,-0.0011267494267414395,129,post day,Friday
21133,2022-11-04 04:00:00,6378.0,1.0096,1.01065,1.00882,1.0109,1.0086,6378.0,1.01062,-0.0017810848785894042,129,post day,Friday
21134,2022-11-04 05:00:00,9724.0,1.0096,1.00882,1.01027,1.01045,1.0086,9724.0,1.00882,0.0014373228127911334,129,post day,Friday
21135,2022-11-04 06:00:00,10305.0,1.0094,1.01025,1.00944,1.01037,1.0082,10305.0,1.01027,-0.0008215625525850598,129,post day,Friday
21136,2022-11-04 07:00:00,11250.0,1.0101,1.00951,1.01144,1.01165,1.0084,11250.0,1.00944,0.001981296560469173,129,post day,Friday
21137,2022-11-04 08:00:00,12100.0,1.0105,1.01146,1.01074,1.01148,1.0093,12100.0,1.01144,-0.0006920825753380556,129,post day,Friday
21138,2022-11-04 09:00:00,10895.0,1.01,1.0107,1.00949,1.011,1.0092,10895.0,1.01074,-0.0012367176524130572,129,post day,Friday
21139,2022-11-04 10:00:00,9632.0,1.0079,1.00951,1.00671,1.00978,1.00605,9632.0,1.00949,-0.002753865813430549,129,post day,Friday
21140,2022-11-04 11:00:00,10870.0,1.0066,1.00675,1.00612,1.00724,1.0053,10870.0,1.00671,-0.0005860674871612386,129,post day,Friday
21141,2022-11-04 12:00:00,13498.0,1.0059,1.00616,1.00109,1.01018,1.0006,13498.0,1.00612,-0.0049994036496639254,129,post day,Friday
21142,2022-11-04 13:00:00,15005.0,1.0003,1.00116,1.00037,1.0023,0.9981,15005.0,1.00109,-0.0007192160545006482,129,post day,Friday
21143,2022-11-04 14:00:00,17197.0,0.996,1.0004,0.99469,1.00042,0.994,17197.0,1.00037,-0.005677899177304416,129,post day,Friday
21144,2022-11-04 15:00:00,14392.0,0.9966,0.99465,0.9981,0.99833,0.9940857,14392.0,0.99469,0.0034282037619761175,129,post day,Friday
21145,2022-11-04 16:00:00,12387.0,0.9981,0.99813,0.99751,0.99954,0.9972,12387.0,0.9981,-0.0005911231339544929,129,post day,Friday
21146,2022-11-04 17:00:00,10304.0,0.9968,0.99749,0.99662,0.99767,0.9961,10304.0,0.99751,-0.0008922216318633972,129,post day,Friday
21147,2022-11-04 18:00:00,10096.0,0.9959,0.99662,0.99437,0.9974,0.9941,10096.0,0.99662,-0.002257630792077195,129,post day,Friday
21148,2022-11-04 19:00:00,10041.0,0.994,0.99437,0.99353,0.99479,0.9929,10041.0,0.99437,-0.0008447559761456519,129,post day,Friday
21149,2022-11-04 20:00:00,5460.0,0.9938,0.99352,0.99403,0.9948,0.993,5460.0,0.99353,0.0005032560667518292,129,post day,Friday
21150,2022-11-04 21:00:00,307.0,0.9949,0.99383,0.9977,0.9986,0.9934,307.0,0.99403,0.003692041487681521,129,post day,Friday
21151,2022-11-04 22:00:00,152.0,0.9977,0.9976274,0.9977,0.9977,0.9976274,152.0,0.9977,0.0,129,post day,Friday
